parts,hscode,JTAS_code,country,country_code,import_unit,import_value,year,GDP,GDPjp,toprunner,distance
1,8418.61-010,'215,Switzerland,CHE,868,23164,2014,,,,
1,8418.69-010,'215,Switzerland,CHE,434,3154,2014,,,,
1,8418.69-091,'215,Switzerland,CHE,199,5236,2014,,,,
1,8418.69-099,'215,Switzerland,CHE,621,9634,2014,,,,
1,8418.99-000,'215,Switzerland,CHE,2481,11346,2014,,,,
1,8418.61-010,'106,Taiwan,TWN,8,327,2014,,,,
1,8418.61-090,'106,Taiwan,TWN,1165,2351,2014,,,,
1,8418.69-010,'106,Taiwan,TWN,7384,28237,2014,,,,
1,8418.69-020,'106,Taiwan,TWN,1074,2218,2014,,,,
1,8418.69-091,'106,Taiwan,TWN,120694,193976,2014,,,,
1,8418.69-099,'106,Taiwan,TWN,21556,30862,2014,,,,
1,8418.99-000,'106,Taiwan,TWN,135427,136370,2014,,,,
1,8418.61-090,'111,Thailand,THA,9706,12895,2014,,,,
1,8418.69-010,'111,Thailand,THA,131110,199467,2014,,,,
1,8418.69-091,'111,Thailand,THA,24730,19178,2014,,,,
1,8418.69-099,'111,Thailand,THA,190,1087,2014,,,,
1,8418.91-000,'111,Thailand,THA,174,546,2014,,,,
1,8418.99-000,'111,Thailand,THA,1468208,1365002,2014,,,,
1,8418.69-010,'234,Turkey,TUR,12480,16829,2014,,,,
1,8418.69-020,'234,Turkey,TUR,400,277,2014,,,,
1,8418.99-000,'234,Turkey,TUR,1201,2990,2014,,,,
1,8418.61-010,'205,United Kingdom,GBR,70,252,2014,,,,
1,8418.69-010,'205,United Kingdom,GBR,285,15429,2014,,,,
1,8418.69-020,'205,United Kingdom,GBR,1451,5856,2014,,,,
1,8418.69-091,'205,United Kingdom,GBR,284,23581,2014,,,,
1,8418.69-099,'205,United Kingdom,GBR,62394,339208,2014,,,,
1,8418.99-000,'205,United Kingdom,GBR,9295,74908,2014,,,,
1,8418.61-010,'304,United States,USA,4520,8165,2014,,,,
1,8418.61-090,'304,United States,USA,25973,55164,2014,,,,
1,8418.69-010,'304,United States,USA,44301,208383,2014,,,,
1,8418.69-020,'304,United States,USA,75783,356818,2014,,,,
1,8418.69-091,'304,United States,USA,53905,538763,2014,,,,
1,8418.69-099,'304,United States,USA,280697,1190039,2014,,,,
1,8418.91-000,'304,United States,USA,10,431,2014,,,,
1,8418.99-000,'304,United States,USA,99870,712717,2014,,,,
1,8418.69-091,'110,Vietnam,VNM,217786,169127,2014,,,,
1,8418.69-099,'110,Vietnam,VNM,1,208,2014,,,,
1,8418.99-000,'110,Vietnam,VNM,317538,296953,2014,,,,
1,8418.69-091,'151,Armenia,ARM,50,976,2015,,,,
1,8418.69-010,'601,Australia,AUS,30,413,2015,,,,
1,8418.69-099,'601,Australia,AUS,48,1053,2015,,,,
1,8418.99-000,'601,Australia,AUS,16,918,2015,,,,
1,8418.69-010,'225,Austria,AUT,51470,65842,2015,,,,
1,8418.69-091,'225,Austria,AUT,44,1522,2015,,,,
1,8418.69-099,'225,Austria,AUT,328,2504,2015,,,,
1,8418.99-000,'225,Austria,AUT,1903,19275,2015,,,,
1,8418.69-099,'208,Belgium,BEL,246,1042,2015,,,,
1,8418.99-000,'208,Belgium,BEL,9,255,2015,,,,
1,8418.69-020,'410,Brazil,BRA,300,2718,2015,,,,
1,8418.69-010,'232,Bulgaria,BGR,3433,4015,2015,,,,
1,8418.69-099,'232,Bulgaria,BGR,45,437,2015,,,,
1,8418.69-010,'302,Canada,CAN,366,3490,2015,,,,
1,8418.69-091,'302,Canada,CAN,3600,25428,2015,,,,
1,8418.69-099,'302,Canada,CAN,1660,9002,2015,,,,
1,8418.99-000,'302,Canada,CAN,457,5630,2015,,,,
1,8418.61-010,'105,China,CHN,501832,889959,2015,,,,
1,8418.61-090,'105,China,CHN,394977,395943,2015,,,,
1,8418.69-010,'105,China,CHN,1699401,1659840,2015,,,,
1,8418.69-020,'105,China,CHN,362444,671258,2015,,,,
1,8418.69-091,'105,China,CHN,982999,2378770,2015,,,,
1,8418.69-099,'105,China,CHN,688250,790465,2015,,,,
1,8418.91-000,'105,China,CHN,60238,54585,2015,,,,
1,8418.99-000,'105,China,CHN,11536726,8704737,2015,,,,
1,8418.61-090,'245,Czech Republic,CZE,1919,6828,2015,,,,
1,8418.99-000,'245,Czech Republic,CZE,264,2661,2015,,,,
1,8418.69-010,'204,Denmark,DNK,8550,23210,2015,,,,
1,8418.69-020,'204,Denmark,DNK,3950,33032,2015,,,,
1,8418.69-091,'204,Denmark,DNK,361,4164,2015,,,,
1,8418.69-099,'204,Denmark,DNK,2110,21705,2015,,,,
1,8418.91-000,'204,Denmark,DNK,3466,7103,2015,,,,
1,8418.99-000,'204,Denmark,DNK,3266,35268,2015,,,,
1,8418.69-010,'222,Finland,FIN,484,2604,2015,,,,
1,8418.99-000,'222,Finland,FIN,470,787,2015,,,,
1,8418.61-010,'210,France,FRA,329,1904,2015,,,,
1,8418.69-010,'210,France,FRA,94616,201309,2015,,,,
1,8418.69-091,'210,France,FRA,38,2588,2015,,,,
1,8418.69-099,'210,France,FRA,232860,1457891,2015,,,,
1,8418.99-000,'210,France,FRA,19406,258605,2015,,,,
1,8418.61-010,'213,Germany,DEU,219,5243,2015,,,,
1,8418.61-090,'213,Germany,DEU,9475,22141,2015,,,,
1,8418.69-010,'213,Germany,DEU,11375,59862,2015,,,,
1,8418.69-020,'213,Germany,DEU,455,2953,2015,,,,
1,8418.69-091,'213,Germany,DEU,3627,71793,2015,,,,
1,8418.69-099,'213,Germany,DEU,58547,298774,2015,,,,
1,8418.99-000,'213,Germany,DEU,3009,28390,2015,,,,
1,8418.69-099,'230,Greece,GRC,8618,16169,2015,,,,
1,8418.69-091,'108,"Hong Kong SAR, China",HKG,72,357,2015,,,,
1,8418.69-099,'108,"Hong Kong SAR, China",HKG,21,536,2015,,,,
1,8418.99-000,'108,"Hong Kong SAR, China",HKG,219,1380,2015,,,,
1,8418.69-010,'227,Hungary,HUN,34257,67205,2015,,,,
1,8418.99-000,'227,Hungary,HUN,835,5726,2015,,,,
1,8418.99-000,'123,India,IND,846,1354,2015,,,,
1,8418.69-099,'118,Indonesia,IDN,22,548,2015,,,,
1,8418.99-000,'118,Indonesia,IDN,228315,199023,2015,,,,
1,8418.61-090,'206,Ireland,IRL,219702,516882,2015,,,,
1,8418.69-099,'206,Ireland,IRL,700,1689,2015,,,,
1,8418.99-000,'206,Ireland,IRL,34508,85075,2015,,,,
1,8418.69-099,'143,Israel,ISR,227,1997,2015,,,,
1,8418.99-000,'143,Israel,ISR,0,271,2015,,,,
1,8418.61-010,'220,Italy,ITA,403,2380,2015,,,,
1,8418.61-090,'220,Italy,ITA,2650,7223,2015,,,,
1,8418.69-010,'220,Italy,ITA,79954,303086,2015,,,,
1,8418.69-020,'220,Italy,ITA,92067,515970,2015,,,,
1,8418.69-091,'220,Italy,ITA,40250,146258,2015,,,,
1,8418.69-099,'220,Italy,ITA,45926,193061,2015,,,,
1,8418.99-000,'220,Italy,ITA,107913,321366,2015,,,,
1,8418.61-010,'113,Malaysia,MYS,37940,58907,2015,,,,
1,8418.69-010,'113,Malaysia,MYS,5315,5035,2015,,,,
1,8418.69-099,'113,Malaysia,MYS,85204,457883,2015,,,,
1,8418.99-000,'113,Malaysia,MYS,22788,130313,2015,,,,
1,8418.69-010,'305,Mexico,MEX,3737,6887,2015,,,,
1,8418.91-000,'305,Mexico,MEX,332,798,2015,,,,
1,8418.99-000,'305,Mexico,MEX,66333,72694,2015,,,,
1,8418.69-010,'207,Netherlands,NLD,64648,142502,2015,,,,
1,8418.69-020,'207,Netherlands,NLD,260,1255,2015,,,,
1,8418.69-091,'207,Netherlands,NLD,67,2418,2015,,,,
1,8418.69-099,'207,Netherlands,NLD,306,2789,2015,,,,
1,8418.99-000,'207,Netherlands,NLD,3733,20891,2015,,,,
1,8418.69-020,'606,New Zealand,NZL,65,1853,2015,,,,
1,8418.69-091,'606,New Zealand,NZL,40,502,2015,,,,
1,8418.69-099,'606,New Zealand,NZL,22,444,2015,,,,
1,8418.99-000,'606,New Zealand,NZL,390,576,2015,,,,
1,8418.61-010,'202,Norway,NOR,104,380,2015,,,,
1,8418.99-000,'202,Norway,NOR,20,246,2015,,,,
1,8418.69-010,'117,Philippines,PHL,222,1355,2015,,,,
1,8418.99-000,'117,Philippines,PHL,422551,808032,2015,,,,
1,8418.69-020,'223,Poland,POL,330,1254,2015,,,,
1,8418.99-000,'223,Poland,POL,276,3505,2015,,,,
1,8418.61-090,'324,Puerto Rico,PRI,9064,18652,2015,,,,
1,8418.61-010,'103,"Korea, Rep.",KOR,71275,135962,2015,,,,
1,8418.69-010,'103,"Korea, Rep.",KOR,52270,88011,2015,,,,
1,8418.69-020,'103,"Korea, Rep.",KOR,61801,303273,2015,,,,
1,8418.69-091,'103,"Korea, Rep.",KOR,7429,14100,2015,,,,
1,8418.69-099,'103,"Korea, Rep.",KOR,22755,76933,2015,,,,
1,8418.99-000,'103,"Korea, Rep.",KOR,1031853,1077543,2015,,,,
1,8418.99-000,'224,Russian Federation,RUS,10,5642,2015,,,,
1,8418.69-020,'551,South Africa,ZAF,188,436,2015,,,,
1,8418.69-010,'246,Slovak Republic,SVK,1128,1158,2015,,,,
1,8418.69-091,'246,Slovak Republic,SVK,8205,9940,2015,,,,
1,8418.69-010,'112,Singapore,SGP,540,1249,2015,,,,
1,8418.69-091,'112,Singapore,SGP,211,5322,2015,,,,
1,8418.69-099,'112,Singapore,SGP,17768,45389,2015,,,,
1,8418.99-000,'112,Singapore,SGP,3935,11992,2015,,,,
1,8418.69-010,'218,Spain,ESP,145,381,2015,,,,
1,8418.69-020,'218,Spain,ESP,1432,4658,2015,,,,
1,8418.69-091,'218,Spain,ESP,110,270,2015,,,,
1,8418.69-099,'218,Spain,ESP,360,394,2015,,,,
1,8418.99-000,'218,Spain,ESP,1274,1563,2015,,,,
1,8418.61-010,'203,Sweden,SWE,93,582,2015,,,,
1,8418.69-099,'203,Sweden,SWE,42639,130595,2015,,,,
1,8418.99-000,'203,Sweden,SWE,11838,25052,2015,,,,
1,8418.61-010,'215,Switzerland,CHE,412,9415,2015,,,,
1,8418.69-010,'215,Switzerland,CHE,2513,39582,2015,,,,
1,8418.69-091,'215,Switzerland,CHE,42,2926,2015,,,,
1,8418.69-099,'215,Switzerland,CHE,346,14482,2015,,,,
1,8418.61-010,'106,Taiwan,TWN,6223,8878,2015,,,,
1,8418.61-090,'106,Taiwan,TWN,3540,8523,2015,,,,
1,8418.69-010,'106,Taiwan,TWN,13227,45198,2015,,,,
1,8418.69-020,'106,Taiwan,TWN,905,2278,2015,,,,
1,8418.69-091,'106,Taiwan,TWN,121087,223690,2015,,,,
1,8418.69-099,'106,Taiwan,TWN,13650,19067,2015,,,,
1,8418.99-000,'106,Taiwan,TWN,80380,147501,2015,,,,
1,8418.61-090,'111,Thailand,THA,96246,116183,2015,,,,
1,8418.69-010,'111,Thailand,THA,119143,215776,2015,,,,
1,8418.69-091,'111,Thailand,THA,8665,7671,2015,,,,
1,8418.69-099,'111,Thailand,THA,2370,7824,2015,,,,
1,8418.99-000,'111,Thailand,THA,1534379,1643978,2015,,,,
1,8418.69-020,'234,Turkey,TUR,270,628,2015,,,,
1,8418.91-000,'234,Turkey,TUR,105,207,2015,,,,
1,8418.99-000,'234,Turkey,TUR,1366,2915,2015,,,,
1,8418.61-010,'147,United Arab Emirates,ARE,60,273,2015,,,,
1,8418.61-010,'205,United Kingdom,GBR,118,856,2015,,,,
1,8418.61-090,'205,United Kingdom,GBR,149,586,2015,,,,
1,8418.69-010,'205,United Kingdom,GBR,856,39618,2015,,,,
1,8418.69-020,'205,United Kingdom,GBR,1042,3208,2015,,,,
1,8418.69-091,'205,United Kingdom,GBR,302,17322,2015,,,,
1,8418.69-099,'205,United Kingdom,GBR,21376,207017,2015,,,,
1,8418.99-000,'205,United Kingdom,GBR,4630,29513,2015,,,,
1,8418.61-010,'304,United States,USA,35451,40699,2015,,,,
1,8418.61-090,'304,United States,USA,65549,133475,2015,,,,
1,8418.69-010,'304,United States,USA,20055,325572,2015,,,,
1,8418.69-020,'304,United States,USA,114908,847175,2015,,,,
1,8418.69-091,'304,United States,USA,81748,734222,2015,,,,
1,8418.69-099,'304,United States,USA,239765,904793,2015,,,,
1,8418.91-000,'304,United States,USA,915,1359,2015,,,,
1,8418.99-000,'304,United States,USA,132243,901335,2015,,,,
1,8418.69-091,'110,Vietnam,VNM,124350,126796,2015,,,,
1,8418.99-000,'110,Vietnam,VNM,292454,257136,2015,,,,
1,8418.69-091,'601,Australia,AUS,23,539,2016,,,,
1,8418.99-000,'601,Australia,AUS,13,584,2016,,,,
1,8418.69-010,'225,Austria,AUT,57775,72748,2016,,,,
1,8418.69-091,'225,Austria,AUT,20,201,2016,,,,
1,8418.99-000,'225,Austria,AUT,1742,12841,2016,,,,
1,8418.69-091,'208,Belgium,BEL,83,592,2016,,,,
1,8418.99-000,'208,Belgium,BEL,45,747,2016,,,,
1,8418.69-010,'232,Bulgaria,BGR,3418,3791,2016,,,,
1,8418.99-000,'527,Cameroon,CMR,107,304,2016,,,,
1,8418.69-091,'302,Canada,CAN,200,1178,2016,,,,
1,8418.69-099,'302,Canada,CAN,2319,9147,2016,,,,
1,8418.99-000,'302,Canada,CAN,339,5524,2016,,,,
1,8418.61-010,'105,China,CHN,456967,803023,2016,,,,
1,8418.61-090,'105,China,CHN,225984,268125,2016,,,,
1,8418.69-010,'105,China,CHN,2181913,1734796,2016,,,,
1,8418.69-020,'105,China,CHN,257788,403718,2016,,,,
1,8418.69-091,'105,China,CHN,1304600,2344149,2016,,,,
1,8418.69-099,'105,China,CHN,537112,624974,2016,,,,
1,8418.91-000,'105,China,CHN,65074,43391,2016,,,,
1,8418.99-000,'105,China,CHN,10686090,7831838,2016,,,,
1,8418.69-099,'245,Czech Republic,CZE,5,293,2016,,,,
1,8418.99-000,'245,Czech Republic,CZE,695,5144,2016,,,,
1,8418.69-010,'204,Denmark,DNK,6691,21214,2016,,,,
1,8418.69-020,'204,Denmark,DNK,7474,78393,2016,,,,
1,8418.69-091,'204,Denmark,DNK,32,536,2016,,,,
1,8418.69-099,'204,Denmark,DNK,30392,205996,2016,,,,
1,8418.91-000,'204,Denmark,DNK,4882,9452,2016,,,,
1,8418.99-000,'204,Denmark,DNK,8762,39145,2016,,,,
1,8418.99-000,'506,"Egypt, Arab Rep.",EGY,299,410,2016,,,,
1,8418.69-010,'222,Finland,FIN,785,2872,2016,,,,
1,8418.99-000,'222,Finland,FIN,107,2044,2016,,,,
1,8418.61-010,'210,France,FRA,885,3011,2016,,,,
1,8418.69-010,'210,France,FRA,121630,243287,2016,,,,
1,8418.69-020,'210,France,FRA,966,3170,2016,,,,
1,8418.69-091,'210,France,FRA,66,4029,2016,,,,
1,8418.69-099,'210,France,FRA,123082,226298,2016,,,,
1,8418.99-000,'210,France,FRA,4047,14964,2016,,,,
1,8418.61-010,'213,Germany,DEU,384,5926,2016,,,,
1,8418.61-090,'213,Germany,DEU,3749,13509,2016,,,,
1,8418.69-010,'213,Germany,DEU,9536,47401,2016,,,,
1,8418.69-091,'213,Germany,DEU,2850,57053,2016,,,,
1,8418.69-099,'213,Germany,DEU,63939,239576,2016,,,,
1,8418.99-000,'213,Germany,DEU,3000,33356,2016,,,,
1,8418.69-099,'230,Greece,GRC,211,658,2016,,,,
1,8418.99-000,'108,"Hong Kong SAR, China",HKG,144,682,2016,,,,
1,8418.69-010,'227,Hungary,HUN,44389,83316,2016,,,,
1,8418.99-000,'227,Hungary,HUN,283,2579,2016,,,,
1,8418.69-010,'123,India,IND,170,228,2016,,,,
1,8418.99-000,'123,India,IND,2844,2808,2016,,,,
1,8418.69-091,'118,Indonesia,IDN,392,1206,2016,,,,
1,8418.69-099,'118,Indonesia,IDN,27461,60612,2016,,,,
1,8418.99-000,'118,Indonesia,IDN,284377,247200,2016,,,,
1,8418.61-090,'206,Ireland,IRL,121712,274011,2016,,,,
1,8418.99-000,'206,Ireland,IRL,13359,34229,2016,,,,
1,8418.69-091,'143,Israel,ISR,62,2302,2016,,,,
1,8418.69-099,'143,Israel,ISR,126,2870,2016,,,,
1,8418.99-000,'143,Israel,ISR,14,1718,2016,,,,
1,8418.61-010,'220,Italy,ITA,50,202,2016,,,,
1,8418.61-090,'220,Italy,ITA,1055,3611,2016,,,,
1,8418.69-010,'220,Italy,ITA,60251,173892,2016,,,,
1,8418.69-020,'220,Italy,ITA,90109,463327,2016,,,,
1,8418.69-091,'220,Italy,ITA,6804,33303,2016,,,,
1,8418.69-099,'220,Italy,ITA,29231,131374,2016,,,,
1,8418.99-000,'220,Italy,ITA,99724,326516,2016,,,,
1,8418.69-091,'237,Lithuania,LTU,44,240,2016,,,,
1,8418.61-010,'113,Malaysia,MYS,8700,13523,2016,,,,
1,8418.69-010,'113,Malaysia,MYS,2209,1601,2016,,,,
1,8418.69-091,'113,Malaysia,MYS,329,890,2016,,,,
1,8418.69-099,'113,Malaysia,MYS,26789,149691,2016,,,,
1,8418.99-000,'113,Malaysia,MYS,19534,57593,2016,,,,
1,8418.69-010,'305,Mexico,MEX,13874,18734,2016,,,,
1,8418.99-000,'305,Mexico,MEX,25551,25622,2016,,,,
1,8418.99-000,'122,Myanmar,MMR,5,378,2016,,,,
1,8418.61-010,'207,Netherlands,NLD,67,248,2016,,,,
1,8418.69-010,'207,Netherlands,NLD,51589,102859,2016,,,,
1,8418.69-020,'207,Netherlands,NLD,45,424,2016,,,,
1,8418.69-091,'207,Netherlands,NLD,315,6803,2016,,,,
1,8418.69-099,'207,Netherlands,NLD,760,20625,2016,,,,
1,8418.99-000,'207,Netherlands,NLD,2801,19520,2016,,,,
1,8418.99-000,'606,New Zealand,NZL,2862,10341,2016,,,,
1,8418.69-099,'117,Philippines,PHL,153,802,2016,,,,
1,8418.99-000,'117,Philippines,PHL,446897,956032,2016,,,,
1,8418.69-091,'223,Poland,POL,562,3140,2016,,,,
1,8418.99-000,'223,Poland,POL,1386,5923,2016,,,,
1,8418.61-010,'103,"Korea, Rep.",KOR,62511,113858,2016,,,,
1,8418.61-090,'103,"Korea, Rep.",KOR,5200,19269,2016,,,,
1,8418.69-010,'103,"Korea, Rep.",KOR,45864,84050,2016,,,,
1,8418.69-020,'103,"Korea, Rep.",KOR,94446,427853,2016,,,,
1,8418.69-091,'103,"Korea, Rep.",KOR,24164,58224,2016,,,,
1,8418.69-099,'103,"Korea, Rep.",KOR,24806,64317,2016,,,,
1,8418.91-000,'103,"Korea, Rep.",KOR,540,313,2016,,,,
1,8418.99-000,'103,"Korea, Rep.",KOR,1168466,1362731,2016,,,,
1,8418.99-000,'224,Russian Federation,RUS,1,1139,2016,,,,
1,8418.69-010,'246,Slovak Republic,SVK,1024,1213,2016,,,,
1,8418.69-091,'246,Slovak Republic,SVK,4180,4828,2016,,,,
1,8418.69-091,'242,Slovenia,SVN,80,345,2016,,,,
1,8418.69-010,'112,Singapore,SGP,270,566,2016,,,,
1,8418.69-091,'112,Singapore,SGP,30,300,2016,,,,
1,8418.69-099,'112,Singapore,SGP,13250,25418,2016,,,,
1,8418.99-000,'112,Singapore,SGP,8068,19821,2016,,,,
1,8418.69-020,'218,Spain,ESP,252,983,2016,,,,
1,8418.69-099,'218,Spain,ESP,16181,29099,2016,,,,
1,8418.99-000,'218,Spain,ESP,290,784,2016,,,,
1,8418.69-010,'203,Sweden,SWE,8837,34057,2016,,,,
1,8418.69-099,'203,Sweden,SWE,98716,326899,2016,,,,
1,8418.99-000,'203,Sweden,SWE,11667,26861,2016,,,,
1,8418.69-010,'215,Switzerland,CHE,6735,46839,2016,,,,
1,8418.69-099,'215,Switzerland,CHE,422,8517,2016,,,,
1,8418.99-000,'215,Switzerland,CHE,26,850,2016,,,,
1,8418.61-090,'106,Taiwan,TWN,2214,2487,2016,,,,
1,8418.69-010,'106,Taiwan,TWN,10375,18761,2016,,,,
1,8418.69-020,'106,Taiwan,TWN,9734,24260,2016,,,,
1,8418.69-091,'106,Taiwan,TWN,160425,265031,2016,,,,
1,8418.69-099,'106,Taiwan,TWN,7860,16635,2016,,,,
1,8418.91-000,'106,Taiwan,TWN,142,227,2016,,,,
1,8418.99-000,'106,Taiwan,TWN,47005,93628,2016,,,,
1,8418.61-010,'111,Thailand,THA,1360,1080,2016,,,,
1,8418.61-090,'111,Thailand,THA,11840,14951,2016,,,,
1,8418.69-010,'111,Thailand,THA,194181,288767,2016,,,,
1,8418.69-091,'111,Thailand,THA,130,3300,2016,,,,
1,8418.69-099,'111,Thailand,THA,10225,44650,2016,,,,
1,8418.99-000,'111,Thailand,THA,1698930,1733003,2016,,,,
1,8418.69-010,'234,Turkey,TUR,282,358,2016,,,,
1,8418.69-020,'234,Turkey,TUR,700,274,2016,,,,
1,8418.99-000,'234,Turkey,TUR,503,1196,2016,,,,
1,8418.69-010,'205,United Kingdom,GBR,839,31124,2016,,,,
1,8418.69-020,'205,United Kingdom,GBR,3232,6826,2016,,,,
1,8418.69-091,'205,United Kingdom,GBR,321,15672,2016,,,,
1,8418.69-099,'205,United Kingdom,GBR,16550,306174,2016,,,,
1,8418.99-000,'205,United Kingdom,GBR,13722,67585,2016,,,,
1,8418.69-099,'238,Ukraine,UKR,130,616,2016,,,,
1,8418.61-010,'304,United States,USA,15,446,2016,,,,
1,8418.61-090,'304,United States,USA,37753,64788,2016,,,,
1,8418.69-010,'304,United States,USA,20779,278909,2016,,,,
1,8418.69-020,'304,United States,USA,65010,341660,2016,,,,
1,8418.69-091,'304,United States,USA,49351,590796,2016,,,,
1,8418.69-099,'304,United States,USA,378308,965058,2016,,,,
1,8418.91-000,'304,United States,USA,38,289,2016,,,,
1,8418.99-000,'304,United States,USA,125028,689939,2016,,,,
1,8418.69-091,'110,Vietnam,VNM,261308,213933,2016,,,,
1,8418.69-099,'110,Vietnam,VNM,6,1025,2016,,,,
1,8418.99-000,'110,Vietnam,VNM,303253,227490,2016,,,,
1,8418.61-010,'601,Australia,AUS,32,769,2017,,,,
1,8418.69-010,'601,Australia,AUS,60,229,2017,,,,
1,8418.69-091,'601,Australia,AUS,24,521,2017,,,,
1,8418.69-099,'601,Australia,AUS,10,681,2017,,,,
1,8418.99-000,'601,Australia,AUS,2,207,2017,,,,
1,8418.69-010,'225,Austria,AUT,61764,74765,2017,,,,
1,8418.69-099,'225,Austria,AUT,29,1250,2017,,,,
1,8418.99-000,'225,Austria,AUT,1034,15049,2017,,,,
1,8418.69-091,'208,Belgium,BEL,117,331,2017,,,,
1,8418.69-020,'410,Brazil,BRA,100,768,2017,,,,
1,8418.69-010,'232,Bulgaria,BGR,5379,5946,2017,,,,
1,8418.69-020,'302,Canada,CAN,677,4711,2017,,,,
1,8418.69-091,'302,Canada,CAN,400,2470,2017,,,,
1,8418.99-000,'302,Canada,CAN,624,6346,2017,,,,
1,8418.61-010,'105,China,CHN,477755,850075,2017,,,,
1,8418.61-090,'105,China,CHN,17882,29883,2017,,,,
1,8418.69-010,'105,China,CHN,2056477,1648097,2017,,,,
1,8418.69-020,'105,China,CHN,329343,525580,2017,,,,
1,8418.69-091,'105,China,CHN,1156906,1921580,2017,,,,
1,8418.69-099,'105,China,CHN,867795,1154115,2017,,,,
1,8418.91-000,'105,China,CHN,90803,73552,2017,,,,
1,8418.99-000,'105,China,CHN,11094954,8397251,2017,,,,
1,8418.69-091,'245,Czech Republic,CZE,511,24726,2017,,,,
1,8418.99-000,'245,Czech Republic,CZE,9833,19669,2017,,,,
1,8418.61-010,'204,Denmark,DNK,88,414,2017,,,,
1,8418.61-090,'204,Denmark,DNK,184,428,2017,,,,
1,8418.69-010,'204,Denmark,DNK,4762,13892,2017,,,,
1,8418.69-020,'204,Denmark,DNK,32260,369959,2017,,,,
1,8418.69-099,'204,Denmark,DNK,6300,9961,2017,,,,
1,8418.91-000,'204,Denmark,DNK,896,1887,2017,,,,
1,8418.99-000,'204,Denmark,DNK,11626,51823,2017,,,,
1,8418.69-010,'222,Finland,FIN,119,392,2017,,,,
1,8418.99-000,'222,Finland,FIN,23,373,2017,,,,
1,8418.61-010,'210,France,FRA,2955,9058,2017,,,,
1,8418.69-010,'210,France,FRA,73181,147173,2017,,,,
1,8418.69-020,'210,France,FRA,480,2491,2017,,,,
1,8418.69-091,'210,France,FRA,27,1105,2017,,,,
1,8418.69-099,'210,France,FRA,113484,265529,2017,,,,
1,8418.99-000,'210,France,FRA,6785,29764,2017,,,,
1,8418.61-010,'213,Germany,DEU,537,7351,2017,,,,
1,8418.61-090,'213,Germany,DEU,3213,44022,2017,,,,
1,8418.69-010,'213,Germany,DEU,13223,61194,2017,,,,
1,8418.69-020,'213,Germany,DEU,177,1349,2017,,,,
1,8418.69-091,'213,Germany,DEU,3738,60926,2017,,,,
1,8418.69-099,'213,Germany,DEU,38961,231991,2017,,,,
1,8418.99-000,'213,Germany,DEU,3264,73544,2017,,,,
1,8418.69-010,'230,Greece,GRC,200,402,2017,,,,
1,8418.69-091,'230,Greece,GRC,66,237,2017,,,,
1,8418.69-010,'108,"Hong Kong SAR, China",HKG,215,391,2017,,,,
1,8418.99-000,'108,"Hong Kong SAR, China",HKG,154,3593,2017,,,,
1,8418.69-010,'227,Hungary,HUN,33255,55611,2017,,,,
1,8418.99-000,'227,Hungary,HUN,244,554,2017,,,,
1,8418.69-099,'123,India,IND,2044,4151,2017,,,,
1,8418.99-000,'123,India,IND,17222,21089,2017,,,,
1,8418.69-010,'118,Indonesia,IDN,5736,10234,2017,,,,
1,8418.69-091,'118,Indonesia,IDN,264,1112,2017,,,,
1,8418.69-099,'118,Indonesia,IDN,48642,152276,2017,,,,
1,8418.99-000,'118,Indonesia,IDN,296534,343125,2017,,,,
1,8418.61-090,'206,Ireland,IRL,130246,299067,2017,,,,
1,8418.99-000,'206,Ireland,IRL,18744,53668,2017,,,,
1,8418.69-091,'143,Israel,ISR,2,2217,2017,,,,
1,8418.69-099,'143,Israel,ISR,110,2560,2017,,,,
1,8418.99-000,'143,Israel,ISR,11,1985,2017,,,,
1,8418.61-090,'220,Italy,ITA,708,1649,2017,,,,
1,8418.69-010,'220,Italy,ITA,48011,174203,2017,,,,
1,8418.69-020,'220,Italy,ITA,100415,533948,2017,,,,
1,8418.69-091,'220,Italy,ITA,4661,29665,2017,,,,
1,8418.69-099,'220,Italy,ITA,24493,128519,2017,,,,
1,8418.91-000,'220,Italy,ITA,127,388,2017,,,,
1,8418.99-000,'220,Italy,ITA,86225,220043,2017,,,,
1,8418.69-010,'237,Lithuania,LTU,47,337,2017,,,,
1,8418.69-091,'221,Malta,MLT,12,208,2017,,,,
1,8418.61-010,'113,Malaysia,MYS,8700,13513,2017,,,,
1,8418.69-010,'113,Malaysia,MYS,889,1229,2017,,,,
1,8418.69-020,'113,Malaysia,MYS,72,491,2017,,,,
1,8418.69-099,'113,Malaysia,MYS,46963,281163,2017,,,,
1,8418.99-000,'113,Malaysia,MYS,6757,29198,2017,,,,
1,8418.69-010,'305,Mexico,MEX,6533,7729,2017,,,,
1,8418.69-091,'305,Mexico,MEX,832,6741,2017,,,,
1,8418.91-000,'305,Mexico,MEX,182,205,2017,,,,
1,8418.99-000,'305,Mexico,MEX,2985,13097,2017,,,,
1,8418.61-090,'207,Netherlands,NLD,185,1529,2017,,,,
1,8418.69-010,'207,Netherlands,NLD,67642,156052,2017,,,,
1,8418.69-091,'207,Netherlands,NLD,65,1898,2017,,,,
1,8418.69-099,'207,Netherlands,NLD,2940,6849,2017,,,,
1,8418.99-000,'207,Netherlands,NLD,2472,16609,2017,,,,
1,8418.69-091,'606,New Zealand,NZL,70,339,2017,,,,
1,8418.69-099,'606,New Zealand,NZL,23,503,2017,,,,
