country_code,year,country,parts,JTAS_code,toprunner,import_value,import_unit,distance,pop,GDP,GDPcap,GDPjp,GDPcapjp,heg_d,conflict,indepdate,col_fr,col_hist,gatt_o,gatt_d,rta,comleg,gsp,flow,validmirror,family
HKG,2006,Hong Kong SAR,0,'108,1,213,169,2707.46588,7.010960102,189798.1094,27071.62891,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,1,17044.28,1,
HKG,2007,Hong Kong SAR,0,'108,1,4209,6276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,1988,Hungary,0,'227,0,1039,1491,8943.926117,10.44254112,28570.61914,2735.983398,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,0,0,164,1,
HUN,1989,Hungary,0,'227,0,1715,2256,8943.926117,10.39826107,29167.60156,2805.046143,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,0,146.181,1,
HUN,1990,Hungary,0,'227,0,13837,17695,8943.926117,10.37398815,33056.13672,3186.444336,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,0,146.942,1,
HUN,1991,Hungary,0,'227,0,13699,15014,8943.926117,10.37339973,33429.03516,3222.572754,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,0,193.16,1,
HUN,1992,Hungary,0,'227,0,28879,28637,8943.926117,10.3693409,37254.46484,3592.751465,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,0,125.603,1,
HUN,1993,Hungary,0,'227,0,48096,41133,8943.926117,10.35752201,38595.68359,3726.343262,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,0,115.769,1,
HUN,1994,Hungary,0,'227,0,16686,13548,8943.926117,10.34335518,41521.51563,4014.317871,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,0,119.098,1,
HUN,1995,Hungary,0,'227,0,20676,15776,8943.926117,10.32896519,44656.30859,4323.405762,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,0,124.506,1,
HUN,1996,Hungary,0,'227,0,101546,71662,8943.926117,10.31123829,45162.6875,4379.947754,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,156.232,1,
HUN,1997,Hungary,0,'227,0,159822,116295,8943.926117,10.29048634,45723.57813,4443.286621,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,0,279.728,1,
HUN,1998,Hungary,0,'227,0,137302,96595,8943.926117,10.26657009,47049.23047,4582.760254,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,0,307.288,1,
HUN,1999,Hungary,0,'227,1,138636,163205,8943.926117,10.23752975,48044.27344,4692.955566,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,0,298.657,1,
HUN,2000,Hungary,0,'227,1,176821,248131,8943.926117,10.21097088,47958.18359,4696.730957,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,399.333,1,
HUN,2001,Hungary,0,'227,1,358403,563281,8943.926117,10.18757629,53317.04688,5233.536133,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,391.737,1,
HUN,2002,Hungary,0,'227,1,305665,601480,8943.926117,10.15860844,66710.3125,6566.875,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,387.349,1,
HUN,2003,Hungary,0,'227,1,355756,698725,8943.926117,10.12955189,84418.79688,8333.912109,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,0,430.194,1,
HUN,2004,Hungary,0,'227,1,373550,733405,8943.926117,10.10709572,102158.4531,10107.59766,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,508.8,1,
HUN,2005,Hungary,0,'227,1,211575,370239,8943.926117,10.08705044,110364.1953,10941.17578,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,564.46,1,
HUN,2006,Hungary,0,'227,1,184565,331982,8943.926117,10.05625248,112898.5234,11226.69922,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,0,574.174,1,
HUN,2007,Hungary,0,'227,1,159951,234883,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2008,Hungary,0,'227,1,137642,196658,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2009,Hungary,0,'227,1,126334,224023,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2010,Hungary,0,'227,1,65489,143538,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2011,Hungary,0,'227,1,82648,176070,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2012,Hungary,0,'227,1,78220,188398,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2013,Hungary,0,'227,1,80297,160082,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2014,Hungary,0,'227,1,63988,109946,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2015,Hungary,0,'227,1,49021,92216,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2016,Hungary,0,'227,1,27090,57447,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2017,Hungary,0,'227,1,36565,20215,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2018,Hungary,0,'227,1,31754,15923,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,1994,India,0,'123,0,270,138,6003.253339,915.6970215,322552.5938,352.2481689,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,1,2650.21,1,
IND,1997,India,0,'123,0,264,171,6003.253339,965.4281616,409674.4688,424.3448486,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,1,2657.73,1,
IND,2005,India,0,'123,1,226,186,6003.253339,1094.583008,805732,736.1086426,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,1,3193.71,1,
IND,2008,India,0,'123,1,205,116,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2009,India,0,'123,1,318,336,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2010,India,0,'123,1,2179,1461,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2011,India,0,'123,1,1267,1028,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2012,India,0,'123,1,22428,24799,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2013,India,0,'123,1,927,959,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2014,India,0,'123,1,270,269,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2015,India,0,'123,1,299,156,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2016,India,0,'123,1,1886,1542,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2017,India,0,'123,1,4179,2882,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IND,2018,India,0,'123,1,641,470,6003.253339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,1989,Indonesia,0,'118,0,524,233,5481.533576,175.0633392,101455.2031,579.5342407,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,1,10956.2,1,
IDN,1990,Indonesia,0,'118,0,540,256,5481.533576,178.2319946,114426.4922,642.008728,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,1,12743.9,1,
IDN,1991,Indonesia,0,'118,0,833,343,5481.533576,181.3203583,128168,706.859375,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,1,12782.9,1,
IDN,1992,Indonesia,0,'118,0,1252,774,5481.533576,184.3222961,139116.2656,754.7446289,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,1,12238.8,1,
IDN,1993,Indonesia,0,'118,0,5423,4316,5481.533576,187.2318115,158006.8594,843.9103394,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,1,12537.4,1,
IDN,1994,Indonesia,0,'118,0,3162,3295,5481.533576,190.0429688,176892.1563,930.8008423,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,1,12882.6,1,
IDN,1995,Indonesia,0,'118,0,258652,472089,5481.533576,192.75,202132.0313,1048.674561,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,1,14198.5,1,
IDN,1996,Indonesia,0,'118,0,559217,978648,5481.533576,195.4571381,227369.6719,1163.27124,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,1,15222.8,1,
IDN,1997,Indonesia,0,'118,0,665014,1152783,5481.533576,198.1632996,215748.8594,1088.742798,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,1,14605.1,1,
IDN,1998,Indonesia,0,'118,0,930720,1578850,5481.533576,200.8673859,95445.54688,475.1669617,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,1,10824.1,1,
IDN,1999,Indonesia,0,'118,1,1023504,1920968,5481.533576,203.5683289,140001.3438,687.7363892,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,1,12617.6,1,
IDN,2000,Indonesia,0,'118,1,1175118,2314052,5481.533576,206.2649994,165020.5313,800.0413818,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,1,16371,1,
IDN,2001,Indonesia,0,'118,1,2490722,4786112,5481.533576,209.0140991,160446.1563,767.6331787,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,1,14882.9,1,
IDN,2002,Indonesia,0,'118,1,881950,1740885,5481.533576,211.8167572,195660.4375,923.7250366,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,1,14174.3,1,
IDN,2003,Indonesia,0,'118,1,1011876,2074793,5481.533576,214.6741638,234773.3594,1093.626465,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,1,16352.4,1,
IDN,2004,Indonesia,0,'118,1,989072,2095875,5481.533576,217.5874939,256835.4219,1180.377686,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,1,18652.1,1,
IDN,2005,Indonesia,0,'118,1,606307,1301175,5481.533576,220.5579987,286961.4063,1301.070068,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,1,20767.7,1,
IDN,2006,Indonesia,0,'118,1,489999,1003074,5481.533576,223.041626,364458.9063,1634.039795,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,1,24216.1,1,
IDN,2007,Indonesia,0,'118,1,315857,626262,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2008,Indonesia,0,'118,1,320399,649091,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2009,Indonesia,0,'118,1,471583,942615,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2010,Indonesia,0,'118,1,631919,1452558,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2011,Indonesia,0,'118,1,508962,1204218,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2012,Indonesia,0,'118,1,231444,562925,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2013,Indonesia,0,'118,1,672462,1361309,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2014,Indonesia,0,'118,1,1910906,3668960,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2015,Indonesia,0,'118,1,3755170,6302020,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2016,Indonesia,0,'118,1,2761937,5695942,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2017,Indonesia,0,'118,1,2610598,5368599,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDN,2018,Indonesia,0,'118,1,2874698,5851039,5481.533576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,1996,Ireland,0,'206,0,4013,2712,9575.227825,3.637550116,74100.42188,20370.96875,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,2103.67,1,
IRL,2002,Ireland,0,'206,1,971,440,9575.227825,3.931799889,122826.4688,31239.24805,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,3195.1,1,
IRL,2004,Ireland,0,'206,1,290,80,9575.227825,4.068449974,184450.5781,45336.82031,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,3790.15,1,
IRL,2013,Ireland,0,'206,1,5014,4148,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,2014,Ireland,0,'206,1,16859,9837,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,2015,Ireland,0,'206,1,2576,764,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,2016,Ireland,0,'206,1,7761,8522,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,2017,Ireland,0,'206,1,7076,5967,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,2018,Ireland,0,'206,1,7116,6196,9575.227825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,1988,Italy,0,'220,0,176911,96514,9710.689467,56.62900162,859052.5,15169.83301,2938375.5,23964.63281,0,NA,NA,0,0,1,1,0,0,0,2893.3,1,
ITA,1989,Italy,0,'220,0,228545,120629,9710.689467,56.67200089,894751.9375,15788.25391,2940136.75,23881.0293,0,NA,NA,0,0,1,1,0,0,0,3786.25,1,
ITA,1990,Italy,0,'220,0,90968,34374,9710.689467,56.71900177,1133406.625,19982.83789,3018112.25,24430.83594,0,NA,NA,0,0,1,1,0,0,0,5024.35,1,
ITA,1991,Italy,0,'220,0,40285,17293,9710.689467,56.75865173,1195264.75,21058.72266,3451276.5,27850.61914,0,NA,NA,0,0,1,1,0,0,0,4537.58,1,
ITA,1992,Italy,0,'220,0,52609,22302,9710.689467,56.79764938,1265800.125,22286.13672,3766884,30322.09961,0,NA,NA,0,0,1,1,0,0,0,4160.69,1,
ITA,1993,Italy,0,'220,0,20650,14118,9710.689467,56.83274841,1020989.438,17964.80859,4323789.5,34719.19141,0,NA,NA,0,0,1,1,0,0,0,3845.34,1,
ITA,1994,Italy,0,'220,0,32708,19868,9710.689467,56.84465027,1053924.25,18540.42969,4760168,38093.23047,0,NA,NA,0,0,1,1,0,0,0,4936.7,1,
ITA,1995,Italy,0,'220,0,45611,46725,9710.689467,56.84609985,1126041.5,19808.59766,5244246.5,41807.14453,0,NA,NA,0,0,1,1,0,0,0,6363.68,1,
ITA,1996,Italy,0,'220,0,702489,1068535,9710.689467,56.8628006,1259603,22151.61719,4620454.5,36739.96094,0,NA,NA,0,0,1,1,0,0,0,6777.16,1,
ITA,1997,Italy,0,'220,0,767684,1124547,9710.689467,56.89379883,1192322.125,20956.97852,4233780.5,33577.17969,0,NA,NA,0,0,1,1,0,0,0,5934.2,1,
ITA,1998,Italy,0,'220,0,910934,1373392,9710.689467,56.91094971,1217086.5,21385.80469,3842264.5,30395.25586,0,NA,NA,0,0,1,1,0,0,0,5100.17,1,
ITA,1999,Italy,0,'220,1,17122,10218,9710.689467,56.92155075,1200821.5,21096.07813,4347650,34328.07031,0,NA,NA,0,0,1,1,0,0,0,5037.22,1,
ITA,2000,Italy,0,'220,1,76020,84008,9710.689467,56.94860077,1097344.125,19269.02734,4649615,36648.65625,0,NA,NA,0,0,1,1,0,0,0,5313.18,1,
ITA,2001,Italy,0,'220,1,230570,207938,9710.689467,56.98070145,1117358.5,19609.41992,4087725.75,32149.09766,0,NA,NA,0,0,1,1,0,0,0,5387.9,1,
ITA,2002,Italy,0,'220,1,130326,152220,9710.689467,57.15739822,1218921.25,21325.69531,3904826.5,30639.06641,0,NA,NA,0,0,1,1,0,0,0,5432.47,1,
ITA,2003,Italy,0,'220,1,169772,200241,9710.689467,57.60464859,1507171.25,26164.05664,4231249,33129.10156,0,NA,NA,0,0,1,1,0,0,0,6099.74,1,
ITA,2004,Italy,0,'220,1,181948,162794,9710.689467,58.1753006,1724447.875,29642.26758,4584884,35885.85156,0,NA,NA,0,0,1,1,0,0,0,6897.16,1,
ITA,2005,Italy,0,'220,1,284218,102939,9710.689467,58.60705185,1762518.875,30073.49414,4533965,35484.25391,0,NA,NA,0,0,1,1,0,0,0,6887.7,1,
ITA,2006,Italy,0,'220,1,279022,96614,9710.689467,58.57099533,1844748.875,31495.94531,4340133.5,34022.94141,0,NA,NA,0,0,1,1,0,0,0,7052.41,1,
ITA,2007,Italy,0,'220,1,322798,102391,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2008,Italy,0,'220,1,274092,87382,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2009,Italy,0,'220,1,56228,27696,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2010,Italy,0,'220,1,94973,48119,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2011,Italy,0,'220,1,79896,41878,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2012,Italy,0,'220,1,90495,42117,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2013,Italy,0,'220,1,79032,26061,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2014,Italy,0,'220,1,136265,45455,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2015,Italy,0,'220,1,156192,65638,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2016,Italy,0,'220,1,107400,59394,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2017,Italy,0,'220,1,169873,90348,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ITA,2018,Italy,0,'220,1,128972,59145,9710.689467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,1988,"Korea,  Rep.",0,'103,0,956361,1891900,951.7372714,41.97499847,187446.5156,4465.67041,2938375.5,23964.63281,1,1,1945,1,1,1,1,0,1,1,13204.51,1,JPN
KOR,1989,"Korea,  Rep.",0,'103,0,2537436,4604297,951.7372714,42.38000107,230472.5469,5438.238281,2940136.75,23881.0293,1,1,1945,1,1,1,1,0,1,1,14483.81,1,JPN
KOR,1990,"Korea,  Rep.",0,'103,0,3277160,5415598,951.7372714,42.86899948,263777.125,6153.097168,3018112.25,24430.83594,1,1,1945,1,1,1,1,0,1,1,13902.24,1,JPN
KOR,1991,"Korea,  Rep.",0,'103,0,2941222,4700074,951.7372714,43.26800156,308185.1563,7122.703613,3451276.5,27850.61914,1,1,1945,1,1,1,1,0,1,1,13592.04,1,JPN
KOR,1992,"Korea,  Rep.",0,'103,0,2399621,3948002,951.7372714,43.6629982,329886.0938,7555.27832,3766884,30322.09961,1,1,1945,1,1,1,1,0,1,1,12760.44,1,JPN
KOR,1993,"Korea,  Rep.",0,'103,0,2830407,4880478,951.7372714,44.05599976,362136.25,8219.907227,4323789.5,34719.19141,1,1,1945,1,1,1,1,0,1,1,12720.84,1,JPN
KOR,1994,"Korea,  Rep.",0,'103,0,3737941,6616554,951.7372714,44.45299911,423434.4375,9525.441406,4760168,38093.23047,1,1,1945,1,1,1,1,0,1,1,14875.08,1,JPN
KOR,1995,"Korea,  Rep.",0,'103,0,5701131,10340400,951.7372714,45.0929985,517118.125,11467.81445,5244246.5,41807.14453,1,1,1945,1,1,1,1,0,1,1,18753.24,1,JPN
KOR,1996,"Korea,  Rep.",0,'103,0,4787341,8164448,951.7372714,45.52500153,557644.125,12249.18457,4620454.5,36739.96094,1,1,1945,1,1,1,1,0,1,1,17343.48,1,JPN
KOR,1997,"Korea,  Rep.",0,'103,0,3803752,6957684,951.7372714,45.95399857,516282.75,11234.77344,4233780.5,33577.17969,1,1,1945,1,1,1,1,0,1,1,16247.88,1,JPN
KOR,1998,"Korea,  Rep.",0,'103,0,3419571,6886804,951.7372714,46.28699875,345432.4375,7462.839355,3842264.5,30395.25586,1,1,1945,1,1,1,1,0,1,1,13487.76,1,JPN
KOR,1999,"Korea,  Rep.",0,'103,1,4038538,8382554,951.7372714,46.61700058,445399.0313,9554.433594,4347650,34328.07031,1,1,1945,1,1,1,1,0,1,1,17449.08,1,JPN
KOR,2000,"Korea,  Rep.",0,'103,1,4303904,9522079,951.7372714,47.00811005,511657.5313,10884.45215,4649615,36648.65625,1,1,1945,1,1,1,1,0,1,1,22512.6,1,JPN
KOR,2001,"Korea,  Rep.",0,'103,1,9038754,20067645,951.7372714,47.35351944,481895.5,10176.55078,4087725.75,32149.09766,1,1,1945,1,1,1,1,0,1,1,18156.38,1,JPN
KOR,2002,"Korea,  Rep.",0,'103,1,4203152,9319118,951.7372714,47.61513138,546933.5625,11486.5498,3904826.5,30639.06641,1,1,1945,1,1,1,1,0,1,1,16657.52,1,JPN
KOR,2003,"Korea,  Rep.",0,'103,1,3128513,6980479,951.7372714,47.84922791,608147.8125,12709.66797,4231249,33129.10156,1,1,1945,1,1,1,1,0,1,1,19003.71,1,JPN
KOR,2004,"Korea,  Rep.",0,'103,1,2885098,6455485,951.7372714,48.08216476,680491.6875,14152.68359,4584884,35885.85156,1,1,1945,1,1,1,1,0,1,1,23871.43,1,JPN
KOR,2005,"Korea,  Rep.",0,'103,1,2206270,4751498,951.7372714,48.29414368,791426.875,16387.63672,4533965,35484.25391,1,1,1945,1,1,1,1,0,1,1,26430.14,1,JPN
KOR,2006,"Korea,  Rep.",0,'103,1,2244796,4748253,951.7372714,48.41807556,888024.1875,18340.75781,4340133.5,34022.94141,1,1,1945,1,1,1,1,0,1,1,27385.1,1,JPN
KOR,2007,"Korea,  Rep.",0,'103,1,1151038,2044642,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2008,"Korea,  Rep.",0,'103,1,607008,807534,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2009,"Korea,  Rep.",0,'103,1,518467,659461,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2010,"Korea,  Rep.",0,'103,1,745029,1118291,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2011,"Korea,  Rep.",0,'103,1,721497,1099109,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2012,"Korea,  Rep.",0,'103,1,814170,1170424,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2013,"Korea,  Rep.",0,'103,1,694137,889069,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2014,"Korea,  Rep.",0,'103,1,2010762,2236149,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2015,"Korea,  Rep.",0,'103,1,7818188,7554446,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2016,"Korea,  Rep.",0,'103,1,10676796,10853170,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2017,"Korea,  Rep.",0,'103,1,11105169,9941165,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOR,2018,"Korea,  Rep.",0,'103,1,8804351,7807688,951.7372714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LTU,2018,Lithuania,0,'237,1,208,64,9410.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1988,Luxembourg,0,'209,0,38364,28720,9410.555,NA,NA,NA,2938375.5,23964.63281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1989,Luxembourg,0,'209,0,125862,87714,9410.555,NA,NA,NA,2940136.75,23881.0293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1990,Luxembourg,0,'209,0,171874,99269,9410.555,NA,NA,NA,3018112.25,24430.83594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1991,Luxembourg,0,'209,0,253476,148866,9410.555,NA,NA,NA,3451276.5,27850.61914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1992,Luxembourg,0,'209,0,193321,115608,9410.555,NA,NA,NA,3766884,30322.09961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1993,Luxembourg,0,'209,0,232710,161437,9410.555,NA,NA,NA,4323789.5,34719.19141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
